x,y,GRID,GID,Lon,Lat
-99.2916767,41.79166697,25947,I25947,-99.292,41.792
-99.2916767,41.8750003,25948,I25948,-99.292,41.875
-99.2916767,42.12500029,25949,I25949,-99.292,42.125
-99.2916767,42.29166695,25951,I25951,-99.292,42.292
-99.2916767,42.62500027,25952,I25952,-99.292,42.625
-99.2916767,42.7083336,25953,I25953,-99.292,42.708
-99.2916767,42.79166693,25954,I25954,-99.292,42.792
-99.2916767,42.87500026,25955,I25955,-99.292,42.875
-99.2916767,42.95833359,25956,I25956,-99.292,42.958
-99.2916767,43.04166692,25957,I25957,-99.292,43.042
-99.2916767,43.12500025,25958,I25958,-99.292,43.125
-99.2916767,43.20833358,25959,I25959,-99.292,43.208
-99.2916767,43.29166691,25960,I25960,-99.292,43.292
-99.2916767,43.37500024,25961,I25961,-99.292,43.375
-99.2916767,43.45833357,25962,I25962,-99.292,43.458
-99.2916767,43.5416669,25963,I25963,-99.292,43.542
-99.2916767,43.62500023,25964,I25964,-99.292,43.625
-99.2916767,43.70833356,25965,I25965,-99.292,43.708
-99.2916767,43.79166689,25966,I25966,-99.292,43.792
-99.2916767,43.87500022,25967,I25967,-99.292,43.875
-99.2916767,43.95833355,25968,I25968,-99.292,43.958
-99.2916767,44.04166688,25969,I25969,-99.292,44.042
-99.2916767,44.12500021,25970,I25970,-99.292,44.125
-99.2916767,44.20833354,25971,I25971,-99.292,44.208
-99.2916767,44.29166687,25972,I25972,-99.292,44.292
-99.2916767,44.3750002,25973,I25973,-99.292,44.375
-99.2916767,44.45833353,25974,I25974,-99.292,44.458
-99.2916767,44.54166686,25975,I25975,-99.292,44.542
-99.2916767,44.62500019,25976,I25976,-99.292,44.625
-99.2916767,44.70833352,25977,I25977,-99.292,44.708
-99.2916767,44.79166685,25978,I25978,-99.292,44.792
-99.2916767,44.87500018,25979,I25979,-99.292,44.875
-99.2916767,44.95833351,25980,I25980,-99.292,44.958
-99.2916767,45.04166684,25981,I25981,-99.292,45.042
-99.2916767,45.12500017,25982,I25982,-99.292,45.125
-99.2916767,45.2083335,25983,I25983,-99.292,45.208
-99.2916767,45.29166683,25984,I25984,-99.292,45.292
-99.2916767,45.37500016,25985,I25985,-99.292,45.375
-99.2916767,45.45833349,25986,I25986,-99.292,45.458
-99.2916767,45.54166682,25987,I25987,-99.292,45.542
-99.2916767,45.62500015,25988,I25988,-99.292,45.625
-99.2916767,45.70833348,25989,I25989,-99.292,45.708
-99.2916767,45.79166681,25990,I25990,-99.292,45.792
-99.2916767,45.87500014,25991,I25991,-99.292,45.875
-99.2916767,45.95833347,25992,I25992,-99.292,45.958
-99.2916767,46.0416668,25993,I25993,-99.292,46.042
-99.2916767,46.12500013,25994,I25994,-99.292,46.125
-99.2916767,46.20833346,25995,I25995,-99.292,46.208
-99.2916767,46.29166679,25996,I25996,-99.292,46.292
-99.2916767,46.37500012,25997,I25997,-99.292,46.375
-99.2916767,46.45833345,25998,I25998,-99.292,46.458
-99.2916767,46.54166678,25999,I25999,-99.292,46.542
-99.2916767,46.62500011,26000,I26000,-99.292,46.625
-99.2916767,46.70833344,26001,I26001,-99.292,46.708
-99.2916767,46.79166677,26002,I26002,-99.292,46.792
-99.2916767,46.8750001,26003,I26003,-99.292,46.875
-99.2916767,46.95833343,26004,I26004,-99.292,46.958
-99.2916767,47.04166676,26005,I26005,-99.292,47.042
-99.2916767,47.12500009,26006,I26006,-99.292,47.125
-99.2916767,47.20833342,26007,I26007,-99.292,47.208
-99.2916767,47.29166675,26008,I26008,-99.292,47.292
-99.2916767,47.37500008,26009,I26009,-99.292,47.375
-99.2916767,47.45833341,26010,I26010,-99.292,47.458
-99.2916767,47.54166674,26011,I26011,-99.292,47.542
-99.2916767,47.62500007,26012,I26012,-99.292,47.625
-99.2916767,47.7083334,26013,I26013,-99.292,47.708
-99.2916767,47.79166673,26014,I26014,-99.292,47.792
-99.2916767,47.87500006,26015,I26015,-99.292,47.875
-99.2916767,47.95833339,26016,I26016,-99.292,47.958
-99.2916767,48.04166672,26017,I26017,-99.292,48.042
-99.2916767,48.12500005,26018,I26018,-99.292,48.125
-99.2916767,48.20833338,26019,I26019,-99.292,48.208
-99.2916767,48.29166671,26020,I26020,-99.292,48.292
-99.2916767,48.37500004,26021,I26021,-99.292,48.375
-99.2916767,48.45833337,26022,I26022,-99.292,48.458
-99.2916767,48.5416667,26023,I26023,-99.292,48.542
-99.2916767,48.62500003,26024,I26024,-99.292,48.625
-99.2916767,48.70833336,26025,I26025,-99.292,48.708
-99.2916767,48.79166669,26026,I26026,-99.292,48.792
-99.2916767,48.87500002,26027,I26027,-99.292,48.875
-99.2083434,28.70833416,26033,I26033,-99.208,28.708
-99.2083434,28.79166749,26034,I26034,-99.208,28.792
-99.2083434,28.95833415,26036,I26036,-99.208,28.958
-99.2083434,29.20833414,26039,I26039,-99.208,29.208
-99.2083434,29.29166747,26040,I26040,-99.208,29.292
-99.2083434,29.3750008,26041,I26041,-99.208,29.375
-99.2083434,29.45833413,26042,I26042,-99.208,29.458
-99.2083434,30.87500074,26054,I26054,-99.208,30.875
-99.2083434,37.29166715,26129,I26129,-99.208,37.292
-99.2083434,37.54166714,26132,I26132,-99.208,37.542
-99.2083434,37.62500047,26133,I26133,-99.208,37.625
-99.2083434,37.7083338,26134,I26134,-99.208,37.708
-99.2083434,37.79166713,26135,I26135,-99.208,37.792
-99.2083434,37.87500046,26136,I26136,-99.208,37.875
-99.2083434,37.95833379,26137,I26137,-99.208,37.958
-99.2083434,38.04166712,26138,I26138,-99.208,38.042
-99.2083434,38.12500045,26139,I26139,-99.208,38.125
-99.2083434,38.20833378,26140,I26140,-99.208,38.208
-99.2083434,38.29166711,26141,I26141,-99.208,38.292
-99.2083434,38.37500044,26142,I26142,-99.208,38.375
-99.2083434,38.45833377,26143,I26143,-99.208,38.458
-99.2083434,38.5416671,26144,I26144,-99.208,38.542
-99.2083434,38.62500043,26145,I26145,-99.208,38.625
-99.2083434,38.70833376,26146,I26146,-99.208,38.708
-99.2083434,38.79166709,26147,I26147,-99.208,38.792
-99.2083434,38.87500042,26148,I26148,-99.208,38.875
-99.2083434,38.95833375,26149,I26149,-99.208,38.958
-99.2083434,39.04166708,26150,I26150,-99.208,39.042
-99.2083434,39.12500041,26151,I26151,-99.208,39.125
-99.2083434,39.20833374,26152,I26152,-99.208,39.208
-99.2083434,39.29166707,26153,I26153,-99.208,39.292
-99.2083434,39.3750004,26154,I26154,-99.208,39.375
-99.2083434,39.45833373,26155,I26155,-99.208,39.458
-99.2083434,39.54166706,26156,I26156,-99.208,39.542
-99.2083434,39.62500039,26157,I26157,-99.208,39.625
-99.2083434,39.70833372,26158,I26158,-99.208,39.708
-99.2083434,39.79166705,26159,I26159,-99.208,39.792
-99.2083434,39.87500038,26160,I26160,-99.208,39.875
-99.2083434,39.95833371,26161,I26161,-99.208,39.958
-99.2083434,40.04166704,26162,I26162,-99.208,40.042
-99.2083434,40.12500037,26163,I26163,-99.208,40.125
-99.2083434,40.2083337,26164,I26164,-99.208,40.208
-99.2083434,40.29166703,26165,I26165,-99.208,40.292
-99.2083434,40.37500036,26166,I26166,-99.208,40.375
-99.2083434,40.45833369,26167,I26167,-99.208,40.458
-99.2083434,40.54166702,26168,I26168,-99.208,40.542
-99.2083434,40.62500035,26169,I26169,-99.208,40.625
-99.2083434,40.70833368,26170,I26170,-99.208,40.708
-99.2083434,40.79166701,26171,I26171,-99.208,40.792
-99.2083434,40.87500034,26172,I26172,-99.208,40.875
-99.2083434,40.95833367,26173,I26173,-99.208,40.958
-99.2083434,41.041667,26174,I26174,-99.208,41.042
-99.2083434,41.12500033,26175,I26175,-99.208,41.125
-99.2083434,41.20833366,26176,I26176,-99.208,41.208
-99.2083434,41.29166699,26177,I26177,-99.208,41.292
-99.2083434,41.37500032,26178,I26178,-99.208,41.375
-99.2083434,41.45833365,26179,I26179,-99.208,41.458
-99.2083434,41.54166698,26180,I26180,-99.208,41.542
-99.2083434,41.62500031,26181,I26181,-99.208,41.625
-99.2083434,41.70833364,26182,I26182,-99.208,41.708
-99.2083434,41.79166697,26183,I26183,-99.208,41.792
-99.2083434,42.29166695,26184,I26184,-99.208,42.292
-99.2083434,42.45833361,26185,I26185,-99.208,42.458
-99.2083434,42.54166694,26186,I26186,-99.208,42.542
-99.2083434,42.62500027,26187,I26187,-99.208,42.625
-99.2083434,42.7083336,26188,I26188,-99.208,42.708
-99.2083434,42.79166693,26189,I26189,-99.208,42.792
-99.2083434,42.87500026,26190,I26190,-99.208,42.875
-99.2083434,42.95833359,26191,I26191,-99.208,42.958
-99.2083434,43.04166692,26192,I26192,-99.208,43.042
-99.2083434,43.12500025,26193,I26193,-99.208,43.125
-99.2083434,43.20833358,26194,I26194,-99.208,43.208
-99.2083434,43.29166691,26195,I26195,-99.208,43.292
-99.2083434,43.37500024,26196,I26196,-99.208,43.375
-99.2083434,43.45833357,26197,I26197,-99.208,43.458
-99.2083434,43.5416669,26198,I26198,-99.208,43.542
-99.2083434,43.62500023,26199,I26199,-99.208,43.625
-99.2083434,43.70833356,26200,I26200,-99.208,43.708
-99.2083434,43.79166689,26201,I26201,-99.208,43.792
-99.2083434,43.87500022,26202,I26202,-99.208,43.875
-99.2083434,43.95833355,26203,I26203,-99.208,43.958
-99.2083434,44.04166688,26204,I26204,-99.208,44.042
-99.2083434,44.12500021,26205,I26205,-99.208,44.125
-99.2083434,44.20833354,26206,I26206,-99.208,44.208
-99.2083434,44.29166687,26207,I26207,-99.208,44.292
-99.2083434,44.3750002,26208,I26208,-99.208,44.375
-99.2083434,44.45833353,26209,I26209,-99.208,44.458
-99.2083434,44.54166686,26210,I26210,-99.208,44.542
-99.2083434,44.62500019,26211,I26211,-99.208,44.625
-99.2083434,44.70833352,26212,I26212,-99.208,44.708
-99.2083434,44.79166685,26213,I26213,-99.208,44.792
-99.2083434,44.87500018,26214,I26214,-99.208,44.875
-99.2083434,44.95833351,26215,I26215,-99.208,44.958
-99.2083434,45.04166684,26216,I26216,-99.208,45.042
-99.2083434,45.12500017,26217,I26217,-99.208,45.125
-99.2083434,45.2083335,26218,I26218,-99.208,45.208
-99.2083434,45.29166683,26219,I26219,-99.208,45.292
-99.2083434,45.37500016,26220,I26220,-99.208,45.375
-99.2083434,45.45833349,26221,I26221,-99.208,45.458
-99.2083434,45.54166682,26222,I26222,-99.208,45.542
-99.2083434,45.62500015,26223,I26223,-99.208,45.625
-99.2083434,45.70833348,26224,I26224,-99.208,45.708
-99.2083434,45.79166681,26225,I26225,-99.208,45.792
-99.2083434,45.87500014,26226,I26226,-99.208,45.875
-99.2083434,45.95833347,26227,I26227,-99.208,45.958
-99.2083434,46.0416668,26228,I26228,-99.208,46.042
-99.2083434,46.12500013,26229,I26229,-99.208,46.125
-99.2083434,46.20833346,26230,I26230,-99.208,46.208
-99.2083434,46.29166679,26231,I26231,-99.208,46.292
-99.2083434,46.37500012,26232,I26232,-99.208,46.375
-99.2083434,46.45833345,26233,I26233,-99.208,46.458
-99.2083434,46.54166678,26234,I26234,-99.208,46.542
-99.2083434,46.62500011,26235,I26235,-99.208,46.625
-99.2083434,46.70833344,26236,I26236,-99.208,46.708
-99.2083434,46.79166677,26237,I26237,-99.208,46.792
-99.2083434,46.8750001,26238,I26238,-99.208,46.875
-99.2083434,46.95833343,26239,I26239,-99.208,46.958
-99.2083434,47.04166676,26240,I26240,-99.208,47.042
-99.2083434,47.12500009,26241,I26241,-99.208,47.125
-99.2083434,47.20833342,26242,I26242,-99.208,47.208
-99.2083434,47.29166675,26243,I26243,-99.208,47.292
-99.2083434,47.37500008,26244,I26244,-99.208,47.375
-99.2083434,47.45833341,26245,I26245,-99.208,47.458
-99.2083434,47.54166674,26246,I26246,-99.208,47.542
-99.2083434,47.62500007,26247,I26247,-99.208,47.625
-99.2083434,47.7083334,26248,I26248,-99.208,47.708
-99.2083434,47.79166673,26249,I26249,-99.208,47.792
-99.2083434,47.87500006,26250,I26250,-99.208,47.875
-99.2083434,47.95833339,26251,I26251,-99.208,47.958
-99.2083434,48.04166672,26252,I26252,-99.208,48.042
-99.2083434,48.12500005,26253,I26253,-99.208,48.125
-99.2083434,48.20833338,26254,I26254,-99.208,48.208
-99.2083434,48.29166671,26255,I26255,-99.208,48.292
-99.2083434,48.37500004,26256,I26256,-99.208,48.375
-99.2083434,48.45833337,26257,I26257,-99.208,48.458
-99.2083434,48.5416667,26258,I26258,-99.208,48.542
-99.2083434,48.62500003,26259,I26259,-99.208,48.625
-99.2083434,48.70833336,26260,I26260,-99.208,48.708
-99.2083434,48.79166669,26261,I26261,-99.208,48.792
-99.2083434,48.87500002,26262,I26262,-99.208,48.875
-99.1250101,28.45833417,26268,I26268,-99.125,28.458
-99.1250101,28.5416675,26269,I26269,-99.125,28.542
-99.1250101,28.62500083,26270,I26270,-99.125,28.625
-99.1250101,28.70833416,26271,I26271,-99.125,28.708
-99.1250101,28.79166749,26272,I26272,-99.125,28.792
-99.1250101,28.87500082,26273,I26273,-99.125,28.875
-99.1250101,28.95833415,26274,I26274,-99.125,28.958
-99.1250101,29.12500081,26276,I26276,-99.125,29.125
-99.1250101,29.20833414,26277,I26277,-99.125,29.208
-99.1250101,29.29166747,26278,I26278,-99.125,29.292
-99.1250101,29.3750008,26279,I26279,-99.125,29.375
-99.1250101,29.45833413,26280,I26280,-99.125,29.458
-99.1250101,34.29166727,26336,I26336,-99.125,34.292
-99.1250101,34.3750006,26337,I26337,-99.125,34.375
-99.1250101,34.45833393,26338,I26338,-99.125,34.458
-99.1250101,34.54166726,26339,I26339,-99.125,34.542
-99.1250101,36.12500053,26358,I26358,-99.125,36.125
-99.1250101,37.29166715,26372,I26372,-99.125,37.292
-99.1250101,37.37500048,26373,I26373,-99.125,37.375
-99.1250101,37.45833381,26374,I26374,-99.125,37.458
-99.1250101,37.54166714,26375,I26375,-99.125,37.542
-99.1250101,37.62500047,26376,I26376,-99.125,37.625
-99.1250101,37.7083338,26377,I26377,-99.125,37.708
-99.1250101,37.79166713,26378,I26378,-99.125,37.792
-99.1250101,37.87500046,26379,I26379,-99.125,37.875
-99.1250101,37.95833379,26380,I26380,-99.125,37.958
-99.1250101,38.04166712,26381,I26381,-99.125,38.042
-99.1250101,38.12500045,26382,I26382,-99.125,38.125
-99.1250101,38.20833378,26383,I26383,-99.125,38.208
-99.1250101,38.29166711,26384,I26384,-99.125,38.292
-99.1250101,38.37500044,26385,I26385,-99.125,38.375
-99.1250101,38.45833377,26386,I26386,-99.125,38.458
-99.1250101,38.5416671,26387,I26387,-99.125,38.542
-99.1250101,38.62500043,26388,I26388,-99.125,38.625
-99.1250101,38.70833376,26389,I26389,-99.125,38.708
-99.1250101,38.79166709,26390,I26390,-99.125,38.792
-99.1250101,38.87500042,26391,I26391,-99.125,38.875
-99.1250101,38.95833375,26392,I26392,-99.125,38.958
-99.1250101,39.04166708,26393,I26393,-99.125,39.042
-99.1250101,39.12500041,26394,I26394,-99.125,39.125
-99.1250101,39.20833374,26395,I26395,-99.125,39.208
-99.1250101,39.29166707,26396,I26396,-99.125,39.292
-99.1250101,39.3750004,26397,I26397,-99.125,39.375
-99.1250101,39.45833373,26398,I26398,-99.125,39.458
-99.1250101,39.54166706,26399,I26399,-99.125,39.542
-99.1250101,39.62500039,26400,I26400,-99.125,39.625
-99.1250101,39.70833372,26401,I26401,-99.125,39.708
-99.1250101,39.79166705,26402,I26402,-99.125,39.792
-99.1250101,39.87500038,26403,I26403,-99.125,39.875
-99.1250101,39.95833371,26404,I26404,-99.125,39.958
-99.1250101,40.04166704,26405,I26405,-99.125,40.042
-99.1250101,40.12500037,26406,I26406,-99.125,40.125
-99.1250101,40.2083337,26407,I26407,-99.125,40.208
-99.1250101,40.29166703,26408,I26408,-99.125,40.292
-99.1250101,40.37500036,26409,I26409,-99.125,40.375
-99.1250101,40.45833369,26410,I26410,-99.125,40.458
-99.1250101,40.54166702,26411,I26411,-99.125,40.542
-99.1250101,40.62500035,26412,I26412,-99.125,40.625
-99.1250101,40.70833368,26413,I26413,-99.125,40.708
-99.1250101,40.79166701,26414,I26414,-99.125,40.792
-99.1250101,40.87500034,26415,I26415,-99.125,40.875
-99.1250101,40.95833367,26416,I26416,-99.125,40.958
-99.1250101,41.041667,26417,I26417,-99.125,41.042
-99.1250101,41.12500033,26418,I26418,-99.125,41.125
-99.1250101,41.20833366,26419,I26419,-99.125,41.208
-99.1250101,41.29166699,26420,I26420,-99.125,41.292
-99.1250101,41.37500032,26421,I26421,-99.125,41.375
-99.1250101,41.45833365,26422,I26422,-99.125,41.458
-99.1250101,41.54166698,26423,I26423,-99.125,41.542
-99.1250101,41.62500031,26424,I26424,-99.125,41.625
-99.1250101,41.70833364,26425,I26425,-99.125,41.708
-99.1250101,41.79166697,26426,I26426,-99.125,41.792
-99.1250101,41.8750003,26427,I26427,-99.125,41.875
-99.1250101,42.37500028,26430,I26430,-99.125,42.375
-99.1250101,42.45833361,26431,I26431,-99.125,42.458
-99.1250101,42.54166694,26432,I26432,-99.125,42.542
-99.1250101,42.62500027,26433,I26433,-99.125,42.625
-99.1250101,42.7083336,26434,I26434,-99.125,42.708
-99.1250101,42.79166693,26435,I26435,-99.125,42.792
-99.1250101,42.87500026,26436,I26436,-99.125,42.875
-99.1250101,42.95833359,26437,I26437,-99.125,42.958
-99.1250101,43.04166692,26438,I26438,-99.125,43.042
-99.1250101,43.12500025,26439,I26439,-99.125,43.125
-99.1250101,43.20833358,26440,I26440,-99.125,43.208
-99.1250101,43.29166691,26441,I26441,-99.125,43.292
-99.1250101,43.37500024,26442,I26442,-99.125,43.375
-99.1250101,43.45833357,26443,I26443,-99.125,43.458
-99.1250101,43.5416669,26444,I26444,-99.125,43.542
-99.1250101,43.62500023,26445,I26445,-99.125,43.625
-99.1250101,43.70833356,26446,I26446,-99.125,43.708
-99.1250101,43.79166689,26447,I26447,-99.125,43.792
-99.1250101,43.87500022,26448,I26448,-99.125,43.875
-99.1250101,43.95833355,26449,I26449,-99.125,43.958
-99.1250101,44.04166688,26450,I26450,-99.125,44.042
-99.1250101,44.12500021,26451,I26451,-99.125,44.125
-99.1250101,44.20833354,26452,I26452,-99.125,44.208
-99.1250101,44.29166687,26453,I26453,-99.125,44.292
-99.1250101,44.3750002,26454,I26454,-99.125,44.375
-99.1250101,44.45833353,26455,I26455,-99.125,44.458
-99.1250101,44.54166686,26456,I26456,-99.125,44.542
-99.1250101,44.62500019,26457,I26457,-99.125,44.625
-99.1250101,44.70833352,26458,I26458,-99.125,44.708
-99.1250101,44.79166685,26459,I26459,-99.125,44.792
-99.1250101,44.87500018,26460,I26460,-99.125,44.875
-99.1250101,44.95833351,26461,I26461,-99.125,44.958
-99.1250101,45.04166684,26462,I26462,-99.125,45.042
-99.1250101,45.12500017,26463,I26463,-99.125,45.125
-99.1250101,45.2083335,26464,I26464,-99.125,45.208
-99.1250101,45.29166683,26465,I26465,-99.125,45.292
-99.1250101,45.37500016,26466,I26466,-99.125,45.375
-99.1250101,45.45833349,26467,I26467,-99.125,45.458
-99.1250101,45.54166682,26468,I26468,-99.125,45.542
-99.1250101,45.62500015,26469,I26469,-99.125,45.625
-99.1250101,45.70833348,26470,I26470,-99.125,45.708
-99.1250101,45.79166681,26471,I26471,-99.125,45.792
-99.1250101,45.87500014,26472,I26472,-99.125,45.875
-99.1250101,45.95833347,26473,I26473,-99.125,45.958
-99.1250101,46.0416668,26474,I26474,-99.125,46.042
-99.1250101,46.12500013,26475,I26475,-99.125,46.125
-99.1250101,46.20833346,26476,I26476,-99.125,46.208
-99.1250101,46.29166679,26477,I26477,-99.125,46.292
-99.1250101,46.37500012,26478,I26478,-99.125,46.375
-99.1250101,46.45833345,26479,I26479,-99.125,46.458
-99.1250101,46.54166678,26480,I26480,-99.125,46.542
-99.1250101,46.62500011,26481,I26481,-99.125,46.625
-99.1250101,46.70833344,26482,I26482,-99.125,46.708
-99.1250101,46.79166677,26483,I26483,-99.125,46.792
-99.1250101,46.8750001,26484,I26484,-99.125,46.875
-99.1250101,46.95833343,26485,I26485,-99.125,46.958
-99.1250101,47.04166676,26486,I26486,-99.125,47.042
-99.1250101,47.12500009,26487,I26487,-99.125,47.125
-99.1250101,47.20833342,26488,I26488,-99.125,47.208
-99.1250101,47.29166675,26489,I26489,-99.125,47.292
-99.1250101,47.37500008,26490,I26490,-99.125,47.375
-99.1250101,47.45833341,26491,I26491,-99.125,47.458
-99.1250101,47.54166674,26492,I26492,-99.125,47.542
-99.1250101,47.62500007,26493,I26493,-99.125,47.625
-99.1250101,47.7083334,26494,I26494,-99.125,47.708
-99.1250101,47.79166673,26495,I26495,-99.125,47.792
-99.1250101,47.87500006,26496,I26496,-99.125,47.875
-99.1250101,47.95833339,26497,I26497,-99.125,47.958
-99.1250101,48.04166672,26498,I26498,-99.125,48.042
-99.1250101,48.12500005,26499,I26499,-99.125,48.125
-99.1250101,48.20833338,26500,I26500,-99.125,48.208
-99.1250101,48.29166671,26501,I26501,-99.125,48.292
-99.1250101,48.37500004,26502,I26502,-99.125,48.375
-99.1250101,48.45833337,26503,I26503,-99.125,48.458
-99.1250101,48.5416667,26504,I26504,-99.125,48.542
-99.1250101,48.62500003,26505,I26505,-99.125,48.625
-99.1250101,48.70833336,26506,I26506,-99.125,48.708
